real	34m55.755s
user	32m29.944s
sys	1m23.012s




total_elements, symbols, declare_fun, declare_sort, check_sat, assert, argument, push, pop, let_bindings, forall, exists, core_true, core_false, core_not, core_imply, core_and, core_or, core_xor, core_distinct, mult, plus, equals, int_le_or_gr, int_leq_or_grq, bvand, bvor, bvxor, bvnand, bvnor, bvcomp, bvadd, bvmul, bvs_l_g, bvs_le_ge, bvu_l_g, bvu_le_ge  
51, 28, 3, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 3, 3, 1, 3
23, 12, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 7, 0, 1, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
8, 5, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
8, 5, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
995, 600, 164, 0, 1, 1, 0, 0, 0, 32, 0, 0, 0, 0, 74, 0, 1, 0, 0, 0, 0, 0, 143, 0, 0, 0, 76, 0, 0, 0, 0, 83, 0, 2, 1, 45, 25
16, 9, 3, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3, 1, 0, 0, 0
53, 28, 10, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1
995, 600, 164, 0, 1, 1, 0, 0, 0, 32, 0, 0, 0, 0, 74, 0, 1, 0, 0, 0, 0, 0, 144, 0, 0, 0, 76, 0, 0, 0, 0, 83, 0, 4, 1, 44, 36
120, 109, 27, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0
53, 29, 3, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 3, 2, 3, 1
26, 13, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0
82, 72, 21, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 1, 0, 0, 0
68, 36, 10, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 1, 1, 0, 0, 0, 6
30, 16, 1, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0
45, 23, 10, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 1, 0, 1, 2
23, 11, 3, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 3, 1, 1, 0, 0, 1
371, 347, 90, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 1, 0, 0, 0
235, 125, 10, 0, 1, 1, 0, 0, 0, 4, 0, 0, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 32, 0, 0, 0, 6, 0, 0, 0, 0, 11, 0, 0, 0, 3, 21
10, 6, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
36, 21, 3, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 1, 1, 2, 2
290, 136, 29, 0, 1, 1, 0, 0, 0, 12, 0, 0, 0, 0, 15, 0, 1, 0, 0, 0, 0, 0, 28, 0, 0, 0, 11, 0, 0, 0, 0, 26, 0, 0, 0, 15, 12
557, 286, 71, 0, 1, 1, 0, 0, 0, 26, 0, 0, 0, 0, 37, 0, 1, 0, 0, 0, 0, 0, 71, 0, 0, 0, 25, 0, 0, 0, 0, 69, 0, 1, 0, 21, 23
14, 9, 3, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
9, 5, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0
10, 7, 3, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 4, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
80, 39, 10, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 9, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4
397, 188, 41, 0, 1, 1, 0, 0, 0, 16, 0, 0, 0, 0, 20, 0, 1, 0, 0, 0, 0, 0, 39, 0, 0, 0, 15, 0, 0, 0, 0, 37, 0, 1, 0, 17, 13
25, 16, 10, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
4, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
75, 39, 3, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 10, 0, 0, 0, 1, 0, 0, 0, 0, 8, 0, 2, 2, 2, 3
1159, 1130, 305, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 304, 0, 1, 0, 0, 0
27, 19, 6, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0
11, 7, 5, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
184, 91, 10, 0, 1, 1, 0, 0, 0, 8, 0, 0, 0, 0, 22, 0, 1, 0, 0, 0, 0, 0, 33, 0, 0, 0, 6, 0, 0, 0, 0, 6, 2, 0, 1, 4, 7
2928, 1592, 364, 0, 1, 1, 0, 0, 0, 50, 0, 0, 0, 0, 283, 0, 1, 0, 0, 0, 0, 0, 501, 0, 0, 0, 172, 0, 0, 0, 0, 189, 0, 21, 19, 87, 82
8, 5, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101, 58, 16, 0, 1, 1, 0, 0, 0, 4, 0, 0, 0, 0, 7, 0, 1, 0, 0, 0, 0, 0, 15, 0, 0, 0, 8, 0, 0, 0, 0, 8, 0, 2, 1, 3, 3
16, 9, 1, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 1
126, 63, 10, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 14, 0, 1, 0, 0, 0, 0, 0, 21, 0, 0, 0, 6, 0, 0, 0, 0, 3, 1, 0, 0, 1, 4
3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2618, 1438, 332, 0, 1, 1, 0, 0, 0, 47, 0, 0, 0, 0, 248, 0, 1, 0, 0, 0, 0, 0, 442, 0, 0, 0, 156, 0, 0, 0, 0, 171, 0, 16, 19, 86, 84
61, 51, 17, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0
6, 4, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20, 12, 1, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
257, 240, 60, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 1, 0, 0, 0
11, 7, 5, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18, 10, 4, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0
14, 7, 3, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1
234, 107, 23, 0, 1, 1, 0, 0, 0, 9, 0, 0, 0, 0, 12, 0, 1, 0, 0, 0, 0, 0, 22, 0, 0, 0, 9, 0, 0, 0, 0, 20, 0, 1, 0, 13, 11
3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
58, 49, 13, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0
11, 7, 5, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18, 8, 3, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1
21, 10, 3, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1
1806, 1022, 246, 0, 1, 1, 0, 0, 0, 39, 0, 0, 0, 0, 166, 0, 1, 0, 0, 0, 0, 0, 295, 0, 0, 0, 114, 0, 0, 0, 0, 125, 0, 14, 9, 56, 46
18, 9, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
60, 32, 3, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 3, 2, 3, 2
66, 33, 1, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 6, 0, 0, 2, 0, 0, 0, 0, 0, 5, 0, 0, 2, 6, 0
231, 222, 68, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 1, 0, 0, 0
605, 577, 154, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 153, 0, 0, 0, 0, 0
295, 136, 29, 0, 1, 1, 0, 0, 0, 12, 0, 0, 0, 0, 15, 0, 1, 0, 0, 0, 0, 0, 28, 0, 0, 0, 11, 0, 0, 0, 0, 26, 0, 1, 0, 15, 10
2292, 1276, 300, 0, 1, 1, 0, 0, 0, 44, 0, 0, 0, 0, 212, 0, 1, 0, 0, 0, 0, 0, 381, 0, 0, 0, 140, 0, 0, 0, 0, 153, 0, 14, 20, 68, 64
60, 30, 1, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 6, 0, 0, 2, 0, 0, 0, 0, 0, 5, 0, 0, 1, 5, 0
10, 6, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
6, 4, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
19, 10, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
271, 129, 29, 0, 1, 1, 0, 0, 0, 11, 0, 0, 0, 0, 13, 0, 1, 0, 0, 0, 0, 0, 27, 0, 0, 0, 11, 0, 0, 0, 0, 24, 0, 0, 0, 15, 9
6, 4, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
12, 7, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117, 55, 10, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 8, 0, 1, 0, 0, 0, 0, 0, 11, 0, 0, 0, 6, 0, 0, 0, 0, 1, 0, 1, 0, 7, 6
26, 13, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0
3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
32, 15, 1, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 1
107, 56, 10, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 8, 0, 1, 0, 0, 0, 0, 0, 15, 0, 0, 0, 6, 0, 0, 0, 0, 3, 0, 1, 0, 1, 8
8, 5, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
169, 78, 17, 0, 1, 1, 0, 0, 0, 7, 0, 0, 0, 0, 9, 0, 1, 0, 0, 0, 0, 0, 16, 0, 0, 0, 7, 0, 0, 0, 0, 14, 0, 0, 0, 10, 8
136, 74, 10, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 8, 0, 0, 0, 2, 15
3030, 1632, 364, 0, 1, 1, 0, 0, 0, 50, 0, 0, 0, 0, 308, 0, 1, 0, 0, 0, 0, 0, 528, 0, 0, 0, 172, 0, 0, 0, 0, 191, 0, 16, 28, 86, 78
62, 34, 10, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 1, 0, 0, 0, 3, 2
120, 60, 10, 0, 1, 1, 0, 0, 0, 4, 0, 0, 0, 0, 11, 0, 1, 0, 0, 0, 0, 0, 19, 0, 0, 0, 6, 0, 0, 0, 0, 3, 1, 0, 0, 2, 3
7, 4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14, 9, 3, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0
95, 45, 10, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 9, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6
169, 133, 60, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 1, 0, 0, 0, 0, 0, 30, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2
148, 81, 10, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 10, 0, 0, 0, 3, 14
18, 8, 3, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1
12, 7, 3, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14, 7, 3, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
739, 710, 190, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 189, 0, 0, 0, 0, 0
90, 42, 10, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 9, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6
74, 38, 10, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 8, 0, 0, 0, 6, 0, 0, 0, 0, 1, 1, 0, 0, 1, 5
241, 128, 10, 0, 1, 1, 0, 0, 0, 4, 0, 0, 0, 0, 27, 0, 1, 0, 0, 0, 0, 0, 35, 0, 0, 0, 6, 0, 0, 0, 0, 11, 0, 0, 0, 3, 21
265, 248, 62, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0
2785, 1521, 348, 0, 1, 1, 0, 0, 0, 49, 0, 0, 0, 0, 267, 0, 1, 0, 0, 0, 0, 0, 475, 0, 0, 0, 164, 0, 0, 0, 0, 180, 0, 22, 18, 85, 76
43, 19, 5, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 4, 3
181, 145, 60, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 1, 0, 0, 0, 0, 0, 32, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4
11, 7, 5, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
110, 66, 12, 0, 1, 1, 0, 0, 0, 4, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 15, 0, 0, 0, 4, 0, 0, 0, 0, 8, 0, 3, 2, 4, 5
40, 32, 9, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 1, 0, 0, 0
263, 124, 29, 0, 1, 1, 0, 0, 0, 10, 0, 0, 0, 0, 13, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 11, 0, 0, 0, 0, 24, 0, 0, 0, 8, 10
26, 12, 1, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 1
2613, 1436, 332, 0, 1, 1, 0, 0, 0, 47, 0, 0, 0, 0, 245, 0, 1, 0, 0, 0, 0, 0, 438, 0, 0, 0, 156, 0, 0, 0, 0, 171, 0, 14, 18, 92, 72
174, 95, 10, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 8, 0, 0, 0, 6, 0, 0, 0, 0, 11, 0, 0, 0, 0, 18
1387, 801, 202, 0, 1, 1, 0, 0, 0, 36, 0, 0, 0, 0, 120, 0, 1, 0, 0, 0, 0, 0, 217, 0, 0, 0, 94, 0, 0, 0, 0, 103, 0, 4, 7, 55, 44
49, 26, 3, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 2, 3, 1, 2
52, 30, 10, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
1960, 1109, 268, 0, 1, 1, 0, 0, 0, 39, 0, 0, 0, 0, 174, 0, 1, 0, 0, 0, 0, 0, 319, 0, 0, 0, 124, 0, 0, 0, 0, 135, 0, 12, 7, 71, 58
46, 25, 3, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 2, 2, 1, 3
57, 24, 5, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 3, 3
12, 7, 3, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
119, 59, 10, 0, 1, 1, 0, 0, 0, 4, 0, 0, 0, 0, 9, 0, 1, 0, 0, 0, 0, 0, 17, 0, 0, 0, 6, 0, 0, 0, 0, 4, 1, 0, 0, 3, 7
52, 26, 1, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 6, 0, 0, 2, 0, 0, 0, 0, 0, 5, 0, 1, 0, 2, 0
35, 16, 1, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 7, 0, 1, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0
101, 51, 10, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 8, 0, 1, 0, 0, 0, 0, 0, 14, 0, 0, 0, 6, 0, 0, 0, 0, 2, 1, 0, 0, 1, 5
128, 64, 10, 0, 1, 1, 0, 0, 0, 4, 0, 0, 0, 0, 11, 0, 1, 0, 0, 0, 0, 0, 19, 0, 0, 0, 6, 0, 0, 0, 0, 4, 1, 0, 0, 3, 5
26, 13, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0
33, 25, 7, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0
11, 7, 5, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
38, 22, 3, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 1, 2, 2, 1
10, 6, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
82, 43, 10, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 10, 0, 0, 0, 6, 0, 0, 0, 0, 1, 0, 1, 0, 3, 3
16, 10, 3, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
